episode,avg_reward,avg_found_sources,avg_found_ratio
10,-13.376474,1.6000,0.316190
20,16.869317,1.7000,0.407143
30,8.132699,1.9000,0.400000
40,14.005238,2.1000,0.386429
50,-27.427357,3.1000,0.533095
60,9.471288,1.9000,0.537500
70,-6.756852,2.0000,0.516667
80,74.369986,3.6000,0.876667
90,69.250495,2.9000,0.796667
100,36.960516,3.3000,0.725595
110,46.099097,3.3000,0.751429
120,36.167244,2.2000,0.625000
130,28.870026,4.3000,0.809524
140,94.271821,3.9000,0.923214
150,77.925939,1.9000,0.671429
160,52.700744,3.7000,0.738690
170,106.020741,4.6000,0.945714
180,80.596102,3.1000,0.844048
190,70.095424,4.4000,0.848810
200,47.431984,4.8000,0.833810
210,37.901562,4.9000,0.813214
220,44.282681,3.1000,0.701667
230,48.728868,3.4000,0.780000
240,8.257404,2.9000,0.638333
250,30.679112,3.7000,0.629762
260,70.874249,4.4000,0.843452
270,66.128597,2.4000,0.787500
280,17.532204,3.1000,0.641905
290,-16.934605,1.6000,0.436905
300,-49.758552,2.9000,0.535000
310,-43.107988,1.1000,0.145833
320,4.701206,1.9000,0.436190
330,14.488621,2.8000,0.740000
340,35.361598,4.2000,0.681667
350,5.906942,3.2000,0.573333
360,-7.270681,3.1000,0.666667
370,31.433138,3.3000,0.695833
380,-9.300920,2.6000,0.611667
390,0.472665,2.9000,0.563095
400,-58.868621,1.8000,0.432143
410,-24.697221,2.4000,0.509048
420,-13.842323,1.7000,0.379167
430,-22.853809,3.0000,0.523810
440,-0.363570,2.7000,0.603333
450,4.546374,1.2000,0.278333
460,-3.691334,3.0000,0.582976
470,5.689790,2.0000,0.505357
480,30.802583,2.9000,0.592381
490,-19.694386,2.5000,0.541667
500,28.954179,3.3000,0.761190
510,-0.607927,3.1000,0.687262
520,29.381622,2.5000,0.558095
530,29.178880,2.0000,0.591667
540,15.477217,3.2000,0.604762
550,2.185097,1.3000,0.365238
560,-21.042521,1.4000,0.433333
570,19.645103,2.0000,0.442857
580,26.583323,2.0000,0.493452
590,-26.585368,1.3000,0.228571
600,-53.753889,1.7000,0.382500
610,-9.939928,2.7000,0.449286
620,23.422887,2.7000,0.592500
630,34.750978,3.1000,0.645238
640,-1.957788,3.9000,0.645833
650,20.267016,2.1000,0.577976
660,38.299069,3.6000,0.644167
670,4.404455,3.0000,0.560000
680,2.981200,4.0000,0.742619
690,-3.540157,3.8000,0.729167
700,43.256705,3.5000,0.686667
710,54.692380,3.1000,0.842500
720,44.806570,4.2000,0.866548
730,10.640614,2.7000,0.717500
740,7.483851,2.6000,0.700000
750,-0.929420,3.5000,0.738929
760,12.584139,3.8000,0.682024
770,31.394214,2.7000,0.658929
780,13.470326,2.6000,0.671429
790,17.445659,2.4000,0.613333
800,39.186724,2.9000,0.661667
810,9.973373,2.7000,0.602500
820,36.103539,3.3000,0.702262
830,28.620231,3.4000,0.633214
840,29.678003,3.0000,0.758929
850,31.442375,2.8000,0.599405
860,72.505312,2.8000,0.833810
870,28.411444,4.0000,0.633452
880,-24.843107,1.7000,0.594167
890,13.758842,3.5000,0.629762
900,42.197167,2.8000,0.684524
910,15.237042,4.2000,0.825833
920,92.720709,4.2000,0.923214
930,50.588582,4.3000,0.890476
940,77.528142,2.6000,0.864286
950,29.321241,3.3000,0.812500
960,31.524452,4.3000,0.830952
970,82.540512,3.1000,0.850000
980,63.244876,2.7000,0.800000
990,56.725446,4.9000,0.773929
1000,82.581654,4.5000,0.840476
1010,33.848327,3.2000,0.647619
1020,28.099737,1.8000,0.593333
1030,76.992993,4.2000,0.884524
1040,-3.125431,2.9000,0.694048
1050,35.380169,3.6000,0.727143
1060,-10.657307,3.0000,0.613095
1070,2.371479,3.3000,0.615476
1080,47.505076,4.0000,0.756310
1090,59.781421,2.9000,0.720476
1100,34.297721,3.7000,0.697262
1110,38.199774,2.2000,0.622143
1120,-18.161989,3.5000,0.738333
1130,-17.125259,3.0000,0.640000
1140,50.878622,2.6000,0.736310
1150,-19.051100,2.0000,0.522857
1160,30.646359,2.7000,0.564881
1170,-17.648770,2.4000,0.590357
1180,10.881341,1.4000,0.425000
1190,2.702266,1.9000,0.499286
1200,1.433685,1.4000,0.516667
1210,-33.047070,3.4000,0.608929
1220,45.946813,3.4000,0.725595
1230,50.857728,4.5000,0.846667
1240,46.912560,4.4000,0.775000
1250,-87.171876,4.0000,0.750833
1260,51.880388,2.8000,0.810000
1270,56.017362,2.9000,0.712500
1280,91.220901,2.9000,0.887500
1290,54.660339,2.9000,0.795833
1300,4.031546,2.3000,0.478571
1310,36.674563,2.9000,0.729167
1320,-34.841813,3.2000,0.617857
1330,65.081084,4.3000,0.850595
1340,8.198799,4.3000,0.721429
1350,63.422187,3.8000,0.885714
1360,51.634996,3.7000,0.851667
1370,46.341365,4.3000,0.759405
1380,58.620971,2.9000,0.708333
1390,3.186649,2.8000,0.649881
1400,48.872090,4.2000,0.765833
1410,58.462579,3.7000,0.870476
1420,106.851925,4.8000,0.967500
1430,35.095689,3.3000,0.891667
1440,63.582004,4.6000,0.792262
1450,25.589306,4.0000,0.764762
1460,71.055806,3.7000,0.866667
1470,39.221691,2.6000,0.788333
1480,41.209830,4.2000,0.813929
1490,124.042282,4.0000,0.971429
1500,58.739254,3.7000,0.880833
1510,68.685582,3.8000,0.838333
1520,53.442373,4.4000,0.806429
1530,84.771363,4.5000,0.848333
1540,59.913062,4.0000,0.804167
1550,-22.159820,4.7000,0.824643
1560,87.075513,3.9000,0.825595
1570,43.725952,3.1000,0.781667
1580,42.409285,3.3000,0.695000
1590,31.971264,4.2000,0.749048
1600,17.753324,3.8000,0.730476
1610,23.903892,3.2000,0.625833
1620,59.691776,4.2000,0.809167
1630,45.133700,4.3000,0.788333
1640,25.752544,2.8000,0.566667
1650,-40.802164,3.0000,0.602976
1660,31.994120,2.8000,0.783690
1670,9.191696,3.2000,0.705714
1680,57.988034,3.3000,0.765238
1690,65.311976,4.4000,0.827976
1700,-22.606507,2.6000,0.610833
1710,116.234350,4.9000,0.910000
1720,78.968551,3.3000,0.840000
1730,44.915785,3.1000,0.784524
1740,74.978217,4.9000,0.904167
1750,79.482505,3.8000,0.782381
1760,6.884698,3.4000,0.620714
1770,12.828566,4.1000,0.785000
1780,87.164742,4.8000,0.835714
1790,96.741089,2.5000,0.900000
1800,88.565263,3.3000,0.960714
1810,45.465136,3.4000,0.819643
1820,80.245306,4.0000,0.834762
1830,67.189682,3.6000,0.852500
1840,102.604301,3.4000,0.934762
1850,37.158150,3.5000,0.863095
1860,36.478465,5.1000,0.792143
1870,36.897203,3.3000,0.785000
1880,64.063363,4.1000,0.865476
1890,36.875136,3.4000,0.815714
1900,3.392151,3.4000,0.832381
1910,66.785167,3.0000,0.891667
1920,16.079430,3.1000,0.610357
1930,57.246919,3.6000,0.819048
1940,37.931520,3.9000,0.826667
1950,24.231233,4.2000,0.788333
1960,68.904279,2.8000,0.894048
1970,47.293080,4.7000,0.764286
1980,35.815418,4.1000,0.810714
1990,68.860857,5.3000,0.926429
2000,63.169421,4.5000,0.925000
2010,64.766164,2.4000,0.759524
2020,31.615408,2.4000,0.578810
2030,25.382472,3.1000,0.651786
2040,22.471187,2.7000,0.698333
2050,20.050442,2.2000,0.643333
2060,65.503969,3.7000,0.812500
2070,36.582141,2.7000,0.636190
2080,18.810557,3.2000,0.642262
2090,68.800940,3.1000,0.820833
2100,48.853015,4.2000,0.800000
2110,50.036197,3.3000,0.731429
2120,91.490395,3.7000,0.871429
2130,31.873129,3.3000,0.652619
